day_of_week,0,1,2,12,14,15,16,17,18,19,20,21,22,23
0,1,2,0,0,0,5,10,5,1,2,2,0,0,0
1,0,0,1,0,2,7,3,0,1,0,0,1,0,1
2,1,1,0,1,0,1,4,0,0,0,1,1,0,0
3,0,0,0,0,0,0,2,0,1,0,0,0,1,0
4,0,1,0,0,0,1,1,0,1,0,2,0,0,0
5,1,0,0,0,1,0,1,0,1,0,1,0,0,1
6,0,0,0,1,0,0,0,1,0,1,0,0,0,0
